TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,MISSING_DATA,POLYLINE
1390714100620000540,B,,61.0,20000540,1390714100,A,False,"[[-8.599266,41.149134],[-8.598789,41.148684],[-8.598645,41.148414],[-8.600139,41.148522],[-8.600418,41.14863],[-8.600715,41.148711],[-8.602605,41.149395],[-8.605197,41.149746],[-8.606889,41.150061],[-8.607339,41.150007],[-8.608149,41.148495],[-8.608635,41.147649],[-8.60967,41.147838],[-8.610633,41.147847],[-8.610678,41.147802],[-8.611128,41.147883],[-8.612946,41.148171],[-8.622549,41.147685],[-8.622576,41.147694],[-8.624133,41.148189],[-8.625726,41.149746],[-8.625933,41.151411],[-8.626176,41.15241],[-8.627976,41.152482],[-8.631063,41.15268],[-8.632917,41.152257],[-8.634825,41.151303],[-8.637219,41.150637],[-8.640252,41.149539],[-8.643267,41.149692],[-8.644599,41.151492],[-8.642034,41.15124],[-8.640738,41.14881],[-8.64009,41.146164],[-8.639415,41.143266],[-8.638056,41.140215],[-8.635878,41.137218],[-8.635491,41.133717],[-8.635698,41.130225],[-8.636157,41.127894],[-8.637894,41.127507],[-8.638803,41.127489],[-8.640234,41.127156],[-8.641836,41.126103],[-8.643393,41.125482],[-8.643429,41.1255],[-8.643429,41.125518]]"
1399149586620000610,A,4618.0,,20000610,1399149586,A,False,"[[-8.624394,41.144616],[-8.624421,41.144598],[-8.624439,41.144598],[-8.624439,41.144598],[-8.624448,41.144598],[-8.624448,41.144589],[-8.624448,41.144598],[-8.62443,41.144607],[-8.624439,41.144598],[-8.624529,41.144625],[-8.625339,41.144787],[-8.627337,41.144724],[-8.629686,41.145003],[-8.630964,41.145732],[-8.630973,41.145813],[-8.631855,41.146434],[-8.63352,41.147289],[-8.635176,41.147901],[-8.636922,41.148297],[-8.63793,41.148378],[-8.639487,41.148459],[-8.641377,41.14827],[-8.642961,41.148036],[-8.644437,41.148261],[-8.646192,41.148486],[-8.64828,41.148315],[-8.649225,41.148027],[-8.650629,41.148009],[-8.652456,41.148207],[-8.65278,41.148252],[-8.652771,41.148252],[-8.652798,41.14827],[-8.653743,41.148675],[-8.655588,41.147937],[-8.657685,41.146866],[-8.659917,41.147028],[-8.662104,41.147667],[-8.664318,41.148063],[-8.666343,41.147622],[-8.668188,41.147856],[-8.670132,41.148612],[-8.672067,41.14908],[-8.67375,41.149422],[-8.675442,41.149449],[-8.676018,41.150313],[-8.676621,41.151042],[-8.677179,41.151825],[-8.678142,41.152779],[-8.679258,41.154129],[-8.679924,41.154894],[-8.680725,41.155749],[-8.681364,41.156595],[-8.681562,41.156829],[-8.681814,41.157117],[-8.682858,41.158314],[-8.683389,41.158944],[-8.683551,41.159151],[-8.684406,41.1606],[-8.685369,41.162364],[-8.686305,41.164029],[-8.686431,41.164272],[-8.68662,41.164614],[-8.68734,41.165874],[-8.688141,41.167206],[-8.688087,41.168394],[-8.687061,41.169843],[-8.687529,41.171625],[-8.688312,41.173047],[-8.688834,41.174037],[-8.688942,41.174793],[-8.689131,41.176224],[-8.689311,41.177619],[-8.689437,41.178069],[-8.689428,41.178825],[-8.689563,41.179554],[-8.688726,41.18013],[-8.68707,41.180427],[-8.68545,41.18049],[-8.684064,41.180454],[-8.683938,41.180454],[-8.683164,41.180697],[-8.682003,41.18076],[-8.682318,41.181012],[-8.681904,41.180832],[-8.681823,41.180841],[-8.681814,41.180841],[-8.681805,41.180823],[-8.681814,41.180805],[-8.681814,41.180805],[-8.681814,41.180814],[-8.681805,41.180814],[-8.681805,41.180805]]"
1394850665620000476,C,,,20000476,1394850665,A,False,"[[-8.589258,41.147037],[-8.590932,41.14674],[-8.593218,41.146353],[-8.595585,41.146119],[-8.596746,41.147127],[-8.597502,41.147811],[-8.598006,41.148207],[-8.598807,41.148387],[-8.600391,41.148675],[-8.601111,41.148774],[-8.602137,41.149008],[-8.602254,41.15034],[-8.602308,41.152716],[-8.602551,41.15493],[-8.602263,41.156424],[-8.602353,41.157324],[-8.602758,41.158521],[-8.603496,41.159574],[-8.604369,41.160096],[-8.604351,41.160204],[-8.604117,41.161077],[-8.604396,41.161743],[-8.604747,41.161203],[-8.605314,41.160384]]"
1377187694620000015,B,,51.0,20000015,1377187694,A,False,"[[-8.621055,41.160987],[-8.621019,41.160978],[-8.621055,41.160987],[-8.621217,41.160474],[-8.622252,41.160483],[-8.622801,41.161086],[-8.623233,41.16195],[-8.624259,41.162463],[-8.624763,41.162796],[-8.624781,41.163597],[-8.624772,41.164236],[-8.624754,41.164245],[-8.624763,41.164236],[-8.625276,41.164515],[-8.626752,41.164722],[-8.626752,41.164704],[-8.626743,41.164695],[-8.627391,41.164785],[-8.62956,41.165064],[-8.631342,41.164884],[-8.632341,41.164407],[-8.632395,41.16438],[-8.632386,41.16438],[-8.632386,41.164371]]"
1382458021620000320,B,,57.0,20000320,1382458021,A,False,"[[-8.610966,41.145795],[-8.610795,41.145912],[-8.610183,41.146281],[-8.609724,41.146659],[-8.608779,41.147127],[-8.609814,41.147514],[-8.610435,41.147685],[-8.610525,41.147757],[-8.611515,41.147901],[-8.613126,41.148171],[-8.621532,41.147577],[-8.621784,41.147586],[-8.622711,41.147829],[-8.623116,41.147901],[-8.62353,41.148],[-8.624142,41.148153],[-8.625528,41.148765],[-8.625771,41.14971],[-8.62578,41.150025],[-8.625915,41.150745],[-8.62605,41.151978],[-8.6265,41.153517],[-8.626653,41.154057],[-8.627031,41.155056],[-8.627355,41.155515],[-8.627544,41.155758],[-8.628399,41.156775],[-8.628435,41.15691],[-8.628426,41.156901],[-8.628309,41.157306],[-8.62803,41.157594],[-8.627949,41.158053],[-8.628732,41.158791],[-8.629344,41.158863],[-8.629938,41.158584],[-8.630244,41.157765],[-8.630208,41.157558],[-8.630019,41.157243],[-8.629515,41.156595],[-8.629641,41.156253],[-8.629605,41.156235],[-8.629506,41.156217],[-8.629497,41.156217],[-8.629452,41.156172],[-8.629443,41.156127],[-8.629443,41.1561],[-8.629425,41.156073],[-8.62947,41.156127]]"
1392739269620000109,B,,47.0,20000109,1392739269,A,False,"[[-8.654724,41.173569],[-8.654814,41.17347],[-8.655003,41.173218],[-8.655435,41.17275],[-8.655156,41.172921],[-8.65422,41.174091],[-8.653302,41.175018],[-8.652393,41.175009],[-8.652339,41.175],[-8.65215,41.175],[-8.652024,41.174982],[-8.650701,41.173956],[-8.648991,41.172543],[-8.648226,41.171886],[-8.647272,41.171121],[-8.646867,41.170806],[-8.646102,41.170203],[-8.645688,41.169879],[-8.644923,41.169249],[-8.64378,41.167998],[-8.643537,41.166513],[-8.645976,41.165145],[-8.648874,41.163345],[-8.649081,41.160357],[-8.646921,41.157765],[-8.6454,41.155056],[-8.643735,41.152392],[-8.64108,41.150052],[-8.640306,41.147145],[-8.639613,41.144274],[-8.63856,41.141043],[-8.636382,41.138118],[-8.635401,41.134878],[-8.635554,41.131161],[-8.635761,41.127228],[-8.635977,41.123043],[-8.634555,41.119317],[-8.631423,41.117139],[-8.627931,41.115546],[-8.623629,41.114475],[-8.619255,41.113521],[-8.614341,41.112432],[-8.609337,41.111226],[-8.605332,41.108625],[-8.602929,41.1048],[-8.599077,41.101515],[-8.595036,41.098815],[-8.59131,41.095998],[-8.588232,41.092497],[-8.586153,41.088609],[-8.584362,41.084784],[-8.58267,41.081202],[-8.581068,41.077908],[-8.580627,41.075343],[-8.582265,41.073336],[-8.581131,41.072031],[-8.578557,41.071293],[-8.577621,41.069628],[-8.577297,41.068899],[-8.577207,41.068917],[-8.577198,41.068917],[-8.577198,41.068917],[-8.577198,41.068917],[-8.577198,41.068926],[-8.577198,41.068926],[-8.577198,41.068935],[-8.577198,41.068926]]"
1384444205620000156,B,,36.0,20000156,1384444205,A,False,"[[-8.649432,41.154336],[-8.64981,41.154228],[-8.649999,41.154264],[-8.650251,41.154147],[-8.650278,41.154111],[-8.650287,41.154093],[-8.649918,41.154012],[-8.647821,41.154183],[-8.645508,41.154363],[-8.643411,41.154345],[-8.642025,41.153904],[-8.640117,41.153418],[-8.638479,41.153013],[-8.636598,41.152608],[-8.63496,41.152347],[-8.633376,41.152545],[-8.633115,41.15259],[-8.633088,41.152581],[-8.633088,41.152599],[-8.632971,41.152626],[-8.63289,41.152635],[-8.632773,41.152653],[-8.632782,41.15268],[-8.6328,41.152734],[-8.632818,41.152752],[-8.632782,41.152824],[-8.631774,41.152581],[-8.629893,41.152482],[-8.627607,41.152509],[-8.626878,41.152113],[-8.626563,41.152149],[-8.6265,41.152194],[-8.626455,41.15223],[-8.626437,41.152239],[-8.625996,41.152365],[-8.624115,41.152869],[-8.621883,41.152752],[-8.621118,41.152698],[-8.621118,41.152662],[-8.620947,41.152833],[-8.621055,41.154129],[-8.620983,41.15529],[-8.619651,41.155272],[-8.619543,41.155218],[-8.619003,41.155155],[-8.616978,41.154759],[-8.614287,41.154273],[-8.613342,41.153949],[-8.613378,41.153841],[-8.612775,41.153607],[-8.612244,41.154552],[-8.612019,41.155623],[-8.611623,41.156946],[-8.610642,41.157189],[-8.610534,41.157198],[-8.610516,41.157207],[-8.610516,41.157189],[-8.610498,41.157171],[-8.610129,41.156856],[-8.610327,41.155569],[-8.61012,41.155137],[-8.610156,41.154228],[-8.60967,41.154561],[-8.60958,41.154462]]"
1378621824620000367,C,,,20000367,1378621824,A,False,"[[-8.613711,41.145966],[-8.612514,41.14602],[-8.611902,41.146092],[-8.611281,41.146452],[-8.610939,41.147955],[-8.61066,41.149071],[-8.610615,41.149008],[-8.609553,41.14908],[-8.607879,41.148819],[-8.607321,41.150007],[-8.606574,41.151033],[-8.604981,41.1534],[-8.604639,41.154111],[-8.604549,41.155479],[-8.60436,41.157837],[-8.604306,41.159718],[-8.604522,41.160285],[-8.603154,41.160114],[-8.601264,41.159574],[-8.600895,41.159403],[-8.598852,41.158872],[-8.597961,41.15925],[-8.597781,41.159862],[-8.598249,41.160672],[-8.598609,41.159646],[-8.599059,41.159574],[-8.599077,41.159565]]"
1379208616620000105,B,,23.0,20000105,1379208616,A,False,"[[-8.612541,41.145993],[-8.611956,41.14602],[-8.611803,41.146092],[-8.611821,41.146137],[-8.610885,41.145732],[-8.610939,41.145381],[-8.610921,41.145354],[-8.610867,41.145327],[-8.610876,41.145183],[-8.610525,41.143887],[-8.609589,41.143257],[-8.607141,41.142429],[-8.60517,41.143428],[-8.605017,41.143905],[-8.604828,41.144256],[-8.604414,41.14512],[-8.604396,41.145201],[-8.603541,41.145507],[-8.602911,41.145579],[-8.601588,41.145687],[-8.598933,41.145885],[-8.595945,41.146029],[-8.596458,41.146848],[-8.596989,41.147415]]"
1399797211620000686,A,11552.0,,20000686,1399797211,A,False,"[[-8.592849,41.160834],[-8.592777,41.16087],[-8.59275,41.160897],[-8.593398,41.160627],[-8.595513,41.16078],[-8.596557,41.160852],[-8.597952,41.161077],[-8.600454,41.161653],[-8.603235,41.161986],[-8.603748,41.161842],[-8.604036,41.161824],[-8.605053,41.161968],[-8.606754,41.162211],[-8.607897,41.162247],[-8.608401,41.1624],[-8.60868,41.162463],[-8.610435,41.162742],[-8.612082,41.162931],[-8.613819,41.162985],[-8.614683,41.16321],[-8.617473,41.163543],[-8.619993,41.163786],[-8.620281,41.163831],[-8.620335,41.163858],[-8.620803,41.163201],[-8.620848,41.162976],[-8.620866,41.162805],[-8.621073,41.161464],[-8.621604,41.160447],[-8.623368,41.160168],[-8.624709,41.159961],[-8.62695,41.158935],[-8.628318,41.158656],[-8.62956,41.158782],[-8.630271,41.158062],[-8.629641,41.156991],[-8.628831,41.156901],[-8.628273,41.157198],[-8.627094,41.157414],[-8.625942,41.157288],[-8.625843,41.157279],[-8.625879,41.157315],[-8.625888,41.157342]]"
1379901936620000011,C,,,20000011,1379901936,A,False,"[[-8.595657,41.154588],[-8.595135,41.155515],[-8.593866,41.155218],[-8.591076,41.155344],[-8.591121,41.153751],[-8.592219,41.15214],[-8.593371,41.151006],[-8.593605,41.150961],[-8.594046,41.15043]]"
1392557424620000540,A,38723.0,,20000540,1392557424,A,False,"[[-8.596197,41.14881],[-8.596125,41.148792],[-8.596188,41.148729],[-8.59734,41.148486],[-8.597844,41.148324],[-8.598078,41.148261],[-8.599212,41.148513],[-8.601534,41.148972],[-8.603658,41.149422],[-8.606088,41.149971],[-8.606997,41.150106],[-8.607429,41.149521],[-8.608122,41.14827],[-8.608716,41.14764],[-8.60868,41.147595],[-8.609769,41.147883],[-8.610696,41.147937],[-8.610723,41.147856],[-8.610741,41.14782],[-8.612217,41.148108],[-8.621874,41.147613],[-8.624421,41.148333],[-8.625798,41.149827],[-8.62605,41.151744],[-8.627166,41.152599],[-8.628597,41.152662],[-8.630118,41.152779],[-8.632242,41.152995],[-8.631225,41.154462],[-8.630253,41.155155],[-8.630235,41.155119],[-8.630235,41.155128]]"
1384160079620000156,B,,52.0,20000156,1384160079,A,False,"[[-8.613261,41.154678],[-8.613252,41.154606],[-8.613279,41.154471],[-8.613288,41.154435],[-8.613306,41.154399],[-8.613297,41.154372],[-8.613288,41.154417],[-8.613234,41.154021],[-8.612235,41.153841],[-8.611983,41.154813],[-8.61237,41.155209],[-8.613,41.155245],[-8.613459,41.155353],[-8.613846,41.155515],[-8.614251,41.155551],[-8.614485,41.155506],[-8.614602,41.155533],[-8.61489,41.155641],[-8.61552,41.155641],[-8.616978,41.155605],[-8.617365,41.155794],[-8.618688,41.155866],[-8.620488,41.15619],[-8.622207,41.156532],[-8.623926,41.156991],[-8.625051,41.15727],[-8.625204,41.157288],[-8.62524,41.157279]]"
1386335821620000453,B,,1.0,20000453,1386335821,A,False,"[[-8.609454,41.177385],[-8.608662,41.177187],[-8.60832,41.175855],[-8.607897,41.175297],[-8.606124,41.174361],[-8.605953,41.173902],[-8.605962,41.17392],[-8.6058,41.17347],[-8.606961,41.172894],[-8.609022,41.173974],[-8.612577,41.174604],[-8.616591,41.1741],[-8.620893,41.173641],[-8.625015,41.173209],[-8.629479,41.172597],[-8.633052,41.171841],[-8.636886,41.170842],[-8.640297,41.168655],[-8.643042,41.166891],[-8.642916,41.167557],[-8.640855,41.166072],[-8.638893,41.164704],[-8.63856,41.164659],[-8.63838,41.164623],[-8.638164,41.164596],[-8.636445,41.164281],[-8.634474,41.163651],[-8.633196,41.16285],[-8.632899,41.162472],[-8.632917,41.162454],[-8.632494,41.161941],[-8.631171,41.161041],[-8.6301,41.161212]]"
1387657862620000547,A,36437.0,,20000547,1387657862,A,False,"[[-8.679654,41.155893],[-8.679537,41.155056],[-8.679834,41.15502],[-8.679843,41.155038],[-8.679852,41.155047],[-8.679483,41.154201],[-8.678169,41.152257],[-8.67744,41.151024],[-8.676018,41.149638],[-8.674029,41.147856],[-8.670096,41.147586],[-8.666847,41.14737],[-8.665947,41.147703],[-8.6643,41.148054],[-8.662833,41.147775],[-8.661258,41.14746],[-8.659539,41.146938],[-8.65773,41.146767],[-8.656434,41.14746],[-8.654013,41.14845],[-8.652888,41.149053],[-8.651439,41.15043],[-8.649747,41.151213],[-8.649288,41.152158],[-8.648442,41.15349],[-8.648271,41.154264],[-8.648406,41.155857],[-8.64945,41.15835],[-8.647749,41.158728],[-8.645751,41.155893],[-8.643834,41.152446],[-8.640891,41.149503],[-8.64027,41.146839],[-8.639712,41.144499],[-8.640639,41.143086],[-8.641836,41.142609],[-8.641152,41.14179]]"
1394148823620000662,A,63882.0,,20000662,1394148823,A,False,"[[-8.601237,41.181777],[-8.601237,41.181795],[-8.601228,41.181822],[-8.601237,41.181831],[-8.601237,41.18184],[-8.601003,41.182317],[-8.601426,41.182767],[-8.60067,41.18301],[-8.598483,41.182425],[-8.597709,41.1822],[-8.597736,41.182209],[-8.597745,41.182209],[-8.597655,41.182191],[-8.596026,41.181921],[-8.593209,41.180931],[-8.589681,41.179743],[-8.589348,41.179698],[-8.589348,41.17968],[-8.588196,41.179617],[-8.58555,41.180544],[-8.583336,41.181201],[-8.58096,41.180535],[-8.577945,41.180823],[-8.57511,41.180463],[-8.572509,41.180004],[-8.570583,41.179536],[-8.569017,41.180499],[-8.56773,41.181417],[-8.565723,41.1813],[-8.56431,41.181264],[-8.56323,41.181129],[-8.562933,41.181192],[-8.562942,41.181165],[-8.562942,41.181147],[-8.562933,41.181129],[-8.562933,41.181147],[-8.562933,41.181147]]"
1376464726620000515,B,,60.0,20000515,1376464726,A,False,"[[-8.609544,41.151294],[-8.609517,41.151285],[-8.609499,41.15133],[-8.60949,41.151384],[-8.609877,41.152383],[-8.609904,41.153526],[-8.609535,41.154597],[-8.609292,41.156676],[-8.609094,41.157297],[-8.608527,41.158584],[-8.607672,41.16042],[-8.606313,41.164371],[-8.606466,41.166216],[-8.606484,41.166324],[-8.606484,41.166342],[-8.606493,41.166351],[-8.606502,41.166351],[-8.606646,41.166468],[-8.608797,41.16663],[-8.60913,41.166639],[-8.609139,41.166639],[-8.609166,41.16663]]"
1391851628620000370,A,41277.0,,20000370,1391851628,A,False,"[[-8.59914,41.166261],[-8.59923,41.16618],[-8.599194,41.166225],[-8.599185,41.166252],[-8.599185,41.166333],[-8.59914,41.166387],[-8.599167,41.16636],[-8.599185,41.166324],[-8.599158,41.166306],[-8.599185,41.166279],[-8.599176,41.166261],[-8.599122,41.166306],[-8.599149,41.166333],[-8.598888,41.16681],[-8.598195,41.167116],[-8.597493,41.168565],[-8.597196,41.169942],[-8.597646,41.171139],[-8.598411,41.172543],[-8.59923,41.173884],[-8.599653,41.174649],[-8.598006,41.174712],[-8.5977,41.174325],[-8.597691,41.174334],[-8.597691,41.174343]]"
1377767777620000215,A,6728.0,,20000215,1377767777,A,False,"[[-8.613027,41.140476],[-8.612991,41.140485],[-8.612991,41.140485],[-8.612937,41.140467],[-8.612685,41.140386],[-8.611911,41.140503],[-8.610948,41.140638],[-8.610093,41.140845],[-8.610039,41.140863],[-8.609112,41.140908],[-8.607042,41.141385],[-8.604783,41.141817],[-8.602254,41.141952],[-8.5968,41.140665],[-8.593686,41.139945],[-8.591301,41.140152],[-8.589213,41.140773],[-8.587701,41.141943],[-8.586513,41.143203],[-8.584398,41.143617],[-8.581869,41.143752],[-8.579601,41.143986],[-8.578341,41.144508],[-8.577684,41.144616],[-8.578557,41.145624],[-8.579862,41.146551],[-8.57934,41.148315],[-8.578854,41.150673],[-8.580924,41.152725],[-8.582751,41.154903],[-8.58285,41.157576],[-8.581716,41.160411],[-8.581185,41.163372],[-8.582715,41.165865],[-8.585451,41.166801],[-8.588277,41.167854],[-8.590887,41.169411],[-8.593578,41.171256],[-8.594523,41.173506],[-8.593398,41.176377],[-8.593011,41.179689],[-8.593227,41.183118],[-8.594316,41.186376],[-8.594388,41.18958],[-8.592093,41.192325],[-8.589951,41.195304],[-8.587764,41.198211],[-8.586144,41.199012],[-8.588961,41.198337],[-8.592345,41.197014],[-8.596566,41.197536],[-8.600985,41.198931],[-8.605755,41.199984],[-8.610534,41.200956],[-8.615313,41.201856],[-8.61975,41.203575],[-8.623998,41.205438],[-8.628147,41.20704],[-8.632863,41.207184],[-8.637552,41.205879],[-8.642205,41.204547],[-8.647038,41.203395],[-8.650971,41.20398],[-8.651529,41.207229],[-8.652267,41.210811],[-8.653824,41.214249],[-8.656425,41.217264],[-8.659332,41.220315],[-8.661987,41.223096],[-8.664507,41.225724],[-8.667297,41.228001],[-8.66772,41.230764],[-8.666613,41.23305],[-8.667405,41.235147],[-8.667936,41.23728],[-8.669457,41.2389],[-8.670429,41.238198],[-8.670303,41.237424],[-8.670276,41.236974]]"
1383122356620000333,A,12536.0,,20000333,1383122356,A,False,"[[-8.584551,41.177826],[-8.584011,41.177403],[-8.58447,41.175612],[-8.585055,41.175576],[-8.585208,41.175675],[-8.585199,41.175702],[-8.585181,41.175693],[-8.585172,41.175684],[-8.585145,41.175675],[-8.585118,41.175657],[-8.585541,41.175099],[-8.585784,41.174739],[-8.586414,41.17464],[-8.587341,41.172651],[-8.587926,41.17185],[-8.588583,41.170806],[-8.589582,41.169582],[-8.590662,41.168943],[-8.592066,41.16987],[-8.593857,41.170968],[-8.595207,41.170869],[-8.59527,41.170851],[-8.59536,41.170806],[-8.595405,41.170788],[-8.595603,41.170509],[-8.595666,41.170374],[-8.595666,41.170365],[-8.595675,41.170347],[-8.595747,41.170176],[-8.595747,41.170176],[-8.595729,41.170185],[-8.595738,41.170185],[-8.595936,41.16969],[-8.596224,41.169627],[-8.596422,41.169672],[-8.597727,41.169636],[-8.599536,41.169735],[-8.601039,41.169816],[-8.602713,41.169933],[-8.604531,41.170032],[-8.606223,41.169951],[-8.606376,41.170149],[-8.606367,41.170221],[-8.606358,41.170203],[-8.606358,41.170203],[-8.606385,41.170248],[-8.606682,41.170455],[-8.608014,41.16987],[-8.609337,41.168781],[-8.610408,41.168025],[-8.610849,41.167656],[-8.611506,41.167233],[-8.611605,41.166549],[-8.613009,41.166558],[-8.614251,41.166945],[-8.615466,41.167539],[-8.616924,41.167638],[-8.618463,41.167575],[-8.619714,41.167638],[-8.620335,41.167575],[-8.621991,41.1678],[-8.621964,41.168925],[-8.622468,41.16924],[-8.624376,41.168772],[-8.624736,41.168655],[-8.624997,41.168574],[-8.625528,41.168826],[-8.62569,41.169618],[-8.625726,41.169789],[-8.626617,41.169807],[-8.628786,41.169825],[-8.6301,41.169915],[-8.630127,41.169843],[-8.630136,41.169825],[-8.630163,41.169834],[-8.630091,41.169816],[-8.630091,41.169852],[-8.629983,41.169969]]"
1397426233620000058,A,2002.0,,20000058,1397426233,A,False,"[[-8.679681,41.156694],[-8.679447,41.156811],[-8.679402,41.156838],[-8.678862,41.157144],[-8.677872,41.156829],[-8.67672,41.155389],[-8.675694,41.154732],[-8.67474,41.154534],[-8.674425,41.154201],[-8.673453,41.154714],[-8.672076,41.154543],[-8.670474,41.153121],[-8.668611,41.152005],[-8.66646,41.151105],[-8.663823,41.150538],[-8.661177,41.150466],[-8.658369,41.150844],[-8.657586,41.151078],[-8.657415,41.151105],[-8.655606,41.151888],[-8.652978,41.152113],[-8.650719,41.153328],[-8.648343,41.154165],[-8.645652,41.154327],[-8.643024,41.154264],[-8.64027,41.153472],[-8.637651,41.152878],[-8.634969,41.152392],[-8.632638,41.15268],[-8.631873,41.152662],[-8.629821,41.152536],[-8.627193,41.152428],[-8.625969,41.151852],[-8.625852,41.150286],[-8.625627,41.149314],[-8.625474,41.14872],[-8.623584,41.147946],[-8.621766,41.147505],[-8.620425,41.147235],[-8.619948,41.146074],[-8.61777,41.146326],[-8.61732,41.145021],[-8.616024,41.145147],[-8.614566,41.145777],[-8.613252,41.145849],[-8.611857,41.14602],[-8.611857,41.146074],[-8.61129,41.146101],[-8.609778,41.146569],[-8.608581,41.14746],[-8.608113,41.148531],[-8.606952,41.148459],[-8.606304,41.148315],[-8.606223,41.148288],[-8.606223,41.148288]]"
1382146467620000307,C,,,20000307,1382146467,A,False,"[[-8.600508,41.151042],[-8.600274,41.150421],[-8.600535,41.148999],[-8.600571,41.148792],[-8.600562,41.148792],[-8.60139,41.148828],[-8.601939,41.148873],[-8.603127,41.149161],[-8.606601,41.15007],[-8.607078,41.15007],[-8.607816,41.148846],[-8.608536,41.147658],[-8.609625,41.147577],[-8.610777,41.14782],[-8.610759,41.147874],[-8.612226,41.14809],[-8.613,41.148252],[-8.614287,41.148378],[-8.614431,41.147829],[-8.61417,41.147748],[-8.614098,41.147694],[-8.614071,41.147667],[-8.61408,41.14764],[-8.614089,41.147604]]"
1393745157620000430,A,19543.0,,20000430,1393745157,A,False,"[[-8.589834,41.173578],[-8.590122,41.173371],[-8.588799,41.17266],[-8.587782,41.172084],[-8.588727,41.17059],[-8.590563,41.168997],[-8.592948,41.16762],[-8.595756,41.166567],[-8.598708,41.165631],[-8.600526,41.164668],[-8.602299,41.163273],[-8.602839,41.162715],[-8.603712,41.162085],[-8.60481,41.161905],[-8.605971,41.162076],[-8.608158,41.1624],[-8.610084,41.162643],[-8.610912,41.162769],[-8.611002,41.163975],[-8.611002,41.164407],[-8.611038,41.164587],[-8.611443,41.16618],[-8.612622,41.16645],[-8.614998,41.167242],[-8.616627,41.167584],[-8.618337,41.167548],[-8.61993,41.167584],[-8.620695,41.167521],[-8.620758,41.167593],[-8.620776,41.167638],[-8.620767,41.167656],[-8.620758,41.167647],[-8.62074,41.167647]]"
1400535706620000045,B,,61.0,20000045,1400535706,A,False,"[[-8.599239,41.149152],[-8.598978,41.149107],[-8.59824,41.150052],[-8.597304,41.151663],[-8.596467,41.153004],[-8.595693,41.154354],[-8.595666,41.154426],[-8.595666,41.154417],[-8.595297,41.155092],[-8.594667,41.156163],[-8.594649,41.156217],[-8.594433,41.156595],[-8.593695,41.157828],[-8.593353,41.15844],[-8.592786,41.159475],[-8.592093,41.160708],[-8.591157,41.162013],[-8.590122,41.163246],[-8.589078,41.164677],[-8.588655,41.165721],[-8.588646,41.165694],[-8.588565,41.165919],[-8.587962,41.167386],[-8.587296,41.168763],[-8.586621,41.170194],[-8.585406,41.172588],[-8.584785,41.17446],[-8.585865,41.174757],[-8.586153,41.175279]]"
1395547085620000492,C,,,20000492,1395547085,A,False,"[[-8.612901,41.148216],[-8.613387,41.148279],[-8.614404,41.148063],[-8.614908,41.147352],[-8.614872,41.147352],[-8.614899,41.147343],[-8.616024,41.147262],[-8.617878,41.147217],[-8.618346,41.148513],[-8.619597,41.148423],[-8.620389,41.147451],[-8.622117,41.147712],[-8.622504,41.14782],[-8.623287,41.147982],[-8.624934,41.148558],[-8.625636,41.149422],[-8.626023,41.151816],[-8.626293,41.152671],[-8.627166,41.152473],[-8.629101,41.152545],[-8.631891,41.152743],[-8.635014,41.152437],[-8.636652,41.152644],[-8.637588,41.152869],[-8.640306,41.153526],[-8.643762,41.154516],[-8.647461,41.154228],[-8.650602,41.153814],[-8.653275,41.15214],[-8.656722,41.151384],[-8.65899,41.151519],[-8.659179,41.153283],[-8.660862,41.152986],[-8.662464,41.154264],[-8.664138,41.15664],[-8.664804,41.158161],[-8.665686,41.159043],[-8.667036,41.160933],[-8.667891,41.161212],[-8.67024,41.161194],[-8.672607,41.162346],[-8.675136,41.16294],[-8.676666,41.162589],[-8.678889,41.161365],[-8.680014,41.161662],[-8.681805,41.160915],[-8.681904,41.160906],[-8.681931,41.160888],[-8.681967,41.16087]]"
1383201654620000254,C,,,20000254,1383201654,A,False,"[[-8.611182,41.147586],[-8.623134,41.147721],[-8.625042,41.148522],[-8.626086,41.151348],[-8.626104,41.151807],[-8.626113,41.152203],[-8.62713,41.152437],[-8.62965,41.15259],[-8.632089,41.152635],[-8.634735,41.152302],[-8.63685,41.152617],[-8.638722,41.15313],[-8.640999,41.153751],[-8.643564,41.154408],[-8.647344,41.154183],[-8.647776,41.154057],[-8.648658,41.154111],[-8.650251,41.153877],[-8.654859,41.152068],[-8.65701,41.151024],[-8.659647,41.150556],[-8.66034,41.149818],[-8.660871,41.149359],[-8.660907,41.14764],[-8.662356,41.147388],[-8.664678,41.14773],[-8.66565,41.147442]]"
1385730703620000419,A,59048.0,,20000419,1385730703,A,False,"[[-8.623818,41.167386],[-8.623557,41.167476],[-8.62245,41.167512],[-8.621001,41.16753],[-8.619669,41.16762],[-8.619705,41.168763],[-8.618499,41.169618],[-8.617257,41.170185],[-8.615871,41.170734],[-8.614404,41.171166],[-8.613441,41.171751],[-8.612748,41.17185],[-8.612793,41.172597],[-8.61327,41.17401],[-8.613693,41.17527],[-8.614458,41.175666],[-8.616483,41.175351],[-8.61642,41.174865],[-8.616618,41.174901],[-8.617563,41.174955],[-8.617554,41.174973],[-8.617554,41.174982]]"
